"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2","category"
"619",804,"US",26094006,"R1ZBRCZCSVP039","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Great for my travel needs!","2015-08-06",1,1,"Portability"
"620",805,"US",37443880,"R2PDZST6GY44ZE","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","nice","2015-08-06",1,1,"OTHER"
"621",806,"US",49767184,"R2V1Z3XLN4U8DI","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","Fire is Burninng","Nice size, great picture, pretty fast, easy to set up and use, and lots of aps to make it pretty darn functional. I didn't give it a '5' solely because it didn't meet my expectations. I must admit with the benefit of hindsight, that my expectations were too high. Expecting a full featured tablet was not reasonable. I am happy with it and hope to use it for a long time.","2015-08-06",1,1,"Display"
"622",807,"US",27497053,"R1Y6IXCC5QAZY6","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","It's pretty good","Its ok works well prefer my iPad but you can't beat the price","2015-08-06",0,1,"Price"
"623",808,"US",20719284,"R1B8GDLCHJP0OG","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!","2015-08-06",1,1,"OTHER"
"624",810,"US",30323986,"R378T88NWZ04OW","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","AWESOME","2015-08-06",1,1,"OTHER"
"625",811,"US",11757226,"R2M9QLVCCZ07N8","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","very nice! great speed and color I wish it had ...","very nice ! great speed and color I wish it had a larger screen for people with problems with their eyesight.","2015-08-06",1,1,"Display"
"626",812,"US",133917,"R3HUILUNY5FD0N","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love the size","Suits my needs to a T. Love the size ,my books on it are great too.","2015-08-06",1,1,"Reading"
"627",814,"US",13342897,"R2BVEN1PKIADBX","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Awesome","2015-08-06",1,1,"OTHER"
"628",815,"US",48914433,"RPBMOMP5GE0LG","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Very good kindle my son had 3 different tablets before and ...","Very good kindle my son had 3 different tablets before and this is the best one he has ever had.","2015-08-06",1,1,"Parental Controls"
"629",816,"US",2770218,"R27V5BTM35XJ45","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","new fire HD7","I'm enjoying my gift. Learning how to use my fire HD7","2015-08-06",1,1,"Ease"
"630",820,"US",35726880,"R3BHMVZG6TUZ6P","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Very good value for money !","2015-08-06",1,1,"Price"
"631",822,"US",36968873,"R7TXN1VAU8JA2","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it.","2015-08-06",1,1,"OTHER"
"632",823,"US",8210030,"R3NA4VYUY1XO0V","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","perfect","I take my tablet everywhere I go ty fire , perfect","2015-08-05",1,1,"Portability"
"633",824,"US",43094023,"R1D4PTVI5PDERS","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I love it!","I upgraded from the kindle fire. There are so many features available, I haven't even discovered all of them yet. My favorite feature is the ability to lock the auto-rotate. The camera takes nice photos, the sound is good quality. Haven't had any problems yet.","2015-08-05",1,1,"Camera"
"634",825,"US",45570452,"R3EGXYEW6E4VY3","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","It's all good now. Just as useful as the first kindle ...","The original purchase included a defective charging cable. I went on line with Amazon.com and they sent me a replacement. It's all good now. Just as useful as the first kindle and half the size.","2015-08-05",1,1,"OTHER"
"635",826,"US",21879126,"R14Y56A5TEKMPF","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love the Fire HD 7","I was so pleased to get this as a gift.  I wanted the lighted screen.  I had the older model kindle with the keyboard and liked it fine but did not like using a flashlight to read at night.  The charge on that old kindle lasted forever and I read a lot.  This new version barely lasts through a book and a half probably because of all the other stuff it has on it.  But I still love it and reading with the light is wonderful.  It is bright and does not hurt your eyes. Will not give up the old one though for times when charging is not available.","2015-08-05",1,1,"Battery"
"636",827,"US",45911860,"R7GYS9JZP4DIE","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Not everything needs to be changed","I like it a lot.  I do wish that the 'on' button was where it used to be on my older kindle--at the bottom and round.  I also liked the carousel display on the older  one. I haven't figured out how (if possible) to access things without having to unlock the screen on this one.","2015-08-05",1,1,"OTHER"
"637",828,"US",1552695,"R2T7SCWUOWDADH","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","awesome great deal. I love it!!","2015-08-05",1,1,"Price"
"638",829,"US",37241173,"R2FLZJ44FETK1R","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Very satisfied. Easy to use.","2015-08-05",1,1,"Ease"
"639",830,"US",34345062,"R8UU7TMRZXWYR","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","so good. I am not happy with the camera function ...","So far, so good. I am not happy with the camera function having a 2 megapixel resolution. It makes crummy pictures. Aside from that, I am pleased.","2015-08-05",1,1,"Camera"
"640",831,"US",16710964,"R2FTKWKERB0HW","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","But I love","I'm still learning, how to use it.<br />But I love it","2015-08-05",1,1,"Ease"
"641",832,"US",47254561,"R3UHXSR8YCZF27","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I love it!","I love everything about my new Kindle....I can read at night without the lights on.  That is my favorite feature.","2015-08-05",1,1,"Reading"
"642",833,"US",15381644,"R7R63EOCDCXB5","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great for my reading and portable","I luv it, Great for my reading and portable.","2015-08-05",1,1,"Reading"
"643",834,"US",19766058,"RCGVW5O3Y7WN4","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I am well pleased with my Kindle Fire.  I would recommend this.","2015-08-05",1,1,"Reading"
"644",835,"US",5003689,"R1Q7X3QH7P5H3M","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I like it a lot","2015-08-05",1,1,"OTHER"
"645",836,"US",12080430,"R1WLLIOOT93UMZ","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Excellent item, will buy again.","2015-08-05",1,1,"OTHER"
"646",837,"US",1407009,"R1SJ0Z4JUM3SAU","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love it!","Love it! The only thing I could say to make it better is if it coincided with google play store. But Amazon store is growing on me.","2015-08-05",1,1,"Apps"
"647",838,"US",16883239,"R273V1ABJZBR8V","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Screen clarity excellent. And my favorite feature is printing to my ...","Much lighter than my previous Fired HD. Screen clarity excellent.  And my favorite feature is printing to my fire from the internet!","2015-08-05",1,1,"Display"
"648",839,"US",12988786,"R3BAOOKLLHSO4H","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Love the kindle","Love the kindle.  Battery charge seems shorter  than it should be.  Have to recharge twice a day.  Have to turn off kindle if I want to get out of book I am reading.  Otherwise it is a great item.","2015-08-05",1,1,"Battery"
"649",840,"US",37977961,"RZDS1DP758YRT","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Very good, Amozon!","All experiences were as advertised.","2015-08-05",1,1,"OTHER"
"650",841,"US",9001320,"R7H38B62D15VT","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Great for all ages","This is an awesome little tablet for all your basic internet needs. I love having my favorite Amazon apps easily accessible. Facebook works great, email access, web browser, movies, music, and of course books! The brightness adjustments are really nice for when you are outdoors or browsing late at night. I can connect easily to any open Wi-Fi in public, so I take it with me almost everywhere. Definitely get a protective case, I've accidentally knocked it onto the floor a few times. Kid friendly! Mine are ages 2-10 and they can all use it easily. I love having multi-user capability with parental controls. I doubt you will be disappointed with this purchase.","2015-08-05",1,1,"Apps"
"651",842,"US",43571150,"RFBHH781WKQRM","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","Two Stars","It is wonderful. I prior had a Kindle Fire.  How long is the warranty? Thanks.","2015-08-05",0,1,"OTHER"
"652",845,"US",1727323,"R3704FIYHNNIFU","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","bday present","Great to watch movies and get email and surf web","2015-08-05",1,1,"Display"
"653",846,"US",20234957,"R3TKTEGG03DVPK","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Terrific!","It has been easier to learn than I expected and it has been wonderful to  be unchanged from the computer.","2015-08-05",1,1,"Ease"
"654",847,"US",24277354,"R1YV3W8ZE0DWTW","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it.","2015-08-05",1,1,"OTHER"
"655",848,"US",6199365,"R5RH0YQJ68YKE","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it! Play around all the time on it!","2015-08-05",1,1,"OTHER"
"656",849,"US",2664112,"R5G3HS0JH9KZI","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","My mom loved her Christmas gift","2015-08-05",1,1,"OTHER"
"657",852,"US",52887107,"R2HK2WWQZ5WC","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","7"" is wonderful. Screen clarity and color are amazing","My Kindle Fire HD, 7&#34; is wonderful. Screen clarity and color are amazing. This was a gift from my husband. What a great gift it is too.","2015-08-05",1,1,"Display"
"658",854,"US",15708992,"RYMKYQ5CM804T","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Always recommend","Great gifts. We are a 4 kindle household and love them.","2015-08-05",1,1,"Parental Controls"
"659",855,"US",40396405,"R2TN43XY67EXFG","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","love it!","Clearer and has camera...love it!!!!!","2015-08-05",1,1,"Camera"
"660",856,"US",46398093,"R14U1FNOYLQAB","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Really enjoy this Kindle--good size--easy set-up (even for technically challenged as me)--light weight--quick charge. Definitely recommend.","2015-08-05",1,1,"Ease"
"661",857,"US",47600342,"RDVR0MEZJNUI8","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love to playGames and search for items.","2015-08-05",1,1,"Apps"
"662",859,"US",17349292,"R2U3CPOOFU9BBZ","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","My son loves it!","I bought it for my nine-year-old and so far so good! He accidentally drops it everywhere and luckily no damage as of yet.   My son uses the timer function when he reads, which is a great motivator in itself. This gadget has been getting him to read much more and he has also had the opportunity to explore audiobooks with the tablet.   I like the color personalization option â€“ I like for my son to have a sense of individualism with his things.  One thing I don't like about the Kindle Fire is the constant advertisements as one types in their password, whether it is connected to WiFi or not.","2015-08-05",1,1,"Parental Controls"
"663",860,"US",43489685,"R1OB7M4BHW2NS5","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","This is my second kindle fire I had to buy ...","This is my second kindle fire I had to buy another one after my son broke the first one I missed it to much","2015-08-04",1,1,"Reading"
"664",862,"US",10371618,"R2FVL3Q73NOHO","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle Fires are the best","Third Kindle. Can't say enough about them and the price was fantastic.","2015-08-04",1,1,"Price"
"665",863,"US",43979320,"R32TOLATL7OTH3","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Having fun.","Just getting the hang of it. Never used one before. Having fun.","2015-08-04",1,1,"Ease"
"666",864,"US",10603834,"R9JNYMLQKP4DI","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great Product - Convenient size.","2015-08-04",1,1,"Portability"
"667",865,"US",12623694,"RZCGUEERDKQ7G","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Awesome tech toy with lots of apps","Awesome tech toy with lots of apps, beautiful display, and extremely user friendly. Huge bang for the buck - well worth the money.","2015-08-04",1,1,"Price"
"668",866,"US",30571490,"R2XWY7X8R4OOJ0","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great tablet, super fast","Great tablet, super fast.  However, not as indestructible as the advertising claims.  Screen popped out in 1 corner, but no problem popping it back in.","2015-08-04",1,1,"Display"
"669",867,"US",945129,"R3ITM5EGY6FXSM","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Granddaughter loves it.","2015-08-04",1,1,"OTHER"
"670",868,"US",17716545,"R2DBNGXLVATLM1","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Product just as anticipated.  Enjoying it.","2015-08-04",1,1,"OTHER"
"671",869,"US",34259449,"R8YFR0SGCJKIV","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love the product","This is my 5th kindle, I have purchased them for the grandchildren and myself. Love the product.","2015-08-04",1,1,"Reading"
"672",871,"US",27167298,"R1XN1BBRM0ZHUV","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Three Stars","Like it but wish it had an USB port.","2015-08-04",0,1,"OTHER"
"673",872,"US",41453448,"R2MTDR477EKIUX","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle HD 7 is a blast!","After several years of using a basic Kindle, I was given a Fire HD 7. It's clarity, color and features are better than I expected!  It is easy to hold & can be rotated 360 degrees & the image stays upright!  It is a blast!","2015-08-04",1,1,"Display"
"674",874,"US",2380969,"RMOZB0TL06ZLA","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Absolutely love it. More than meets my expectations","2015-08-04",1,1,"OTHER"
"675",875,"US",1912144,"REZDOLLZL9P6T","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","loving it","awesome.  I never had a kindle before and I am loving all the free apps and I can stick it in my purse for vacation.love the app white light healing. It is so relaxing and could never have got it without the kindle. I can sit in my chair and enjoy playing the games. I am getting organized too. I don't know how I got along without it. You can't carry around your computer. You can a tablet but my tablet did not have all the free apps .","2015-08-04",1,1,"APPS"
"676",878,"US",41567515,"R1FUQUQG5CDWPN","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,2,"N","Y","Great Device but what's up with the ADS???","A nice little reader and so much more. I was pleasantly surprised by exactly how much I could do with my new Kindle Fire and I'm still learning things all the time. It was really easy to set up and get running. It recognized my network immediately (which is a first for any device!) and was completely plug-n-play. I do wish is that it had come with a longer USB cord and headphones. I'm just mentioning it so if you are buying this item you'll know that you may need to order a cord and earbuds at the same time. Definitely not a deal breaker!<br /><br />So why not a full five stars?<br /><br />If you are easily annoyed, you might want to skip the discount if you buy the Kindle with advertising on the lock screen. While it is true that the advertisements will only appear before you put in your pin, I really would have preferred a way to set my own backgrounds like EVERY OTHER DEVICE I OWN.<br /><br />Insult to injury? You will have to pay $15.00 extra dollars for the luxury of no ads. I received this as a gift and while I don't begrudge the gifter the discount they received when they made the purchase, Amazon could have warned them that this would happen -- making them pass this ADnoyance on to the person receiving their gift is just poor form!","2015-08-04",1,1,"Parental Controls"
"677",880,"US",51523781,"R270RF871WY3GB","B00LCHRQL6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","My son got this as a gift and he loves ...","My son got this as a gift and he loves it.  Memory space is generous and he can also store stuff on his cloud account.","2015-08-04",1,1,"OTHER"
"678",881,"US",40361917,"R3797OJ03F5LT0","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Everyone is happy!","My family's 4th Kindle.  The kids have theirs and the adults have their own too.  Everyone is happy!","2015-08-04",1,1,"Parental Controls"
"679",882,"US",18205331,"R31Z164RUQAC2K","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it. Screen view seems to be so much more vivid than original kindle.","2015-08-04",1,1,"Display"
